Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,Low policy,China,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,157.3598006,126.6333796,128.5132368,133.167312,140.4015854,143.6464484,146.3808762,149.5558906,151.7379947,154.0867297,158.0897061
GCAM,Low policy,Colombia,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,3.59747236,3.33689141,3.667176894,4.172583642,5.472144274,6.452853528,6.713513355,6.896578385,6.891172254,6.832550246,7.059581881
GCAM,Low policy,EU-12,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,39.69286552,38.31243285,41.214485,44.6178786,47.583024,48.86252994,49.47541924,50.4046198,51.00455175,51.55637349,52.19743995
GCAM,Low policy,EU-15,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,78.77547331,76.63171599,72.82411018,70.4638067,70.42567257,71.45099223,72.29552082,73.65941339,74.81182936,76.13607496,78.40138303
GCAM,Low policy,European Free Trade Association,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,1.17446031,1.24459625,1.197361553,1.167809102,1.114240459,1.07536112,1.065973902,1.083296777,1.103839723,1.12639761,1.151955077
GCAM,Low policy,Europe_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,40.60969437,40.66532655,39.88404321,39.33606989,39.25076343,39.05953283,38.98754744,38.92161889,38.87048379,38.85336574,38.8592131
GCAM,Low policy,Europe_Non_EU,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,33.54710195,30.82572952,31.87530937,33.10188465,34.31033176,34.92735047,35.35521073,35.86083999,36.39989086,36.79453394,37.30348574
GCAM,Low policy,India,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,164.3992286,164.4230263,167.7807291,169.8790519,171.7978434,172.1539542,171.7914551,171.3726,170.8908828,170.4885867,170.0994332
GCAM,Low policy,Indonesia,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,30.52395833,36.32637483,36.72813809,37.04296792,37.78819965,37.77768911,38.21723407,38.45751368,38.40909386,38.27483309,38.50329739
GCAM,Low policy,Japan,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,3.63584145,3.55804564,3.784937101,4.133740324,4.598246962,4.836261094,5.057528819,5.339821267,5.561633456,5.743835519,6.02638143
GCAM,Low policy,Mexico,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,26.71572626,27.18196921,28.36751288,29.66192574,30.85322988,31.39711731,31.72040906,32.12232561,32.32669954,32.54888192,33.07404489
GCAM,Low policy,Middle East,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,32.13028922,34.2029471,35.38190471,36.97259633,40.11974813,42.21645318,42.92865585,43.57168055,43.82173436,43.93920246,44.38285758
GCAM,Low policy,Pakistan,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,22.01722195,21.25920223,19.33375686,18.70755431,18.54892878,18.30286559,18.28298198,18.41022073,18.51865161,18.67141712,19.00945911
GCAM,Low policy,Russia,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,120.4974018,118.724603,116.3351981,114.1489525,112.7115226,111.1940468,110.4056812,109.860238,109.5958977,109.5454865,109.0360046
GCAM,Low policy,South Africa,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,15.43699034,12.7631844,13.04350205,13.26922738,13.58814555,13.76334988,13.9523661,14.26582847,14.43875324,14.82733911,15.39770223
GCAM,Low policy,South America_Northern,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,3.86649168,3.59847852,4.08745669,4.620226579,5.389163528,5.956325881,6.167735823,6.300019763,6.277980847,6.229747289,6.33263626
GCAM,Low policy,South America_Southern,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,17.98658595,18.18669147,19.4250803,21.39515519,23.99559264,25.81398743,26.53139447,27.10557539,27.27910313,27.31626958,27.79446125
GCAM,Low policy,South Asia,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,22.39596448,21.95100589,21.67409915,21.57941653,21.78273118,21.77255891,21.80729002,21.96021713,22.08530609,22.28154824,22.68144202
GCAM,Low policy,Southeast Asia,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,59.60817541,64.45314385,66.13339261,68.47300013,73.11024021,75.51755578,76.42083584,77.19028004,77.48053582,77.65742172,78.46680405
GCAM,Low policy,South Korea,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,1.43773515,1.3527135,1.35655217,1.397333902,1.513841454,1.578755634,1.622225756,1.683589463,1.727200065,1.771235065,1.849753214
GCAM,Low policy,Taiwan,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Low policy,United States,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,176.2969703,161.6472424,162.5467657,167.3259641,174.5382058,179.1234473,180.9787233,183.6768067,185.9945121,188.270693,192.1169386
GCAM,Low policy,World,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,1522.478978,1502.299627,1524.47875,1572.664804,1633.649562,1673.543627,1690.076909,1706.906861,1714.687353,1721.153296,1741.327856
GCAM,Low policy,Africa_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,2.47538039,6.52680576,12.0836903,15.4202992,17.5991843,20.5553198,22.913853,25.3106094,28.7177534
GCAM,Low policy,Africa_Northern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,2.68264875,6.3169538,9.9920257,11.8345088,13.043821,14.3629202,15.2604442,16.0912625,17.1323223
GCAM,Low policy,Africa_Southern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.305748719,0.922806957,2.038138939,2.909589215,3.500087213,4.351488812,5.065236757,5.815913679,6.993067821
GCAM,Low policy,Africa_Western,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.962685117,2.613482615,4.516735538,5.700934147,6.591607403,7.889811244,8.997047729,10.13291369,11.70629559
GCAM,Low policy,Argentina,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.012070291,0.033947567,0.063972474,0.082672245,0.1023125,0.13155812,0.15905399,0.1893444,0.23446772
GCAM,Low policy,Australia/New Zealand,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,1.188313597,3.279860252,6.22294168,7.97974394,9.619763722,11.88133153,13.81964662,15.63154557,18.00530723
GCAM,Low policy,Brazil,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.44467629,1.20809494,2.092739889,2.650001318,3.112664676,3.819543502,4.441442199,5.101728995,5.993620939
GCAM,Low policy,Canada,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.869995987,2.381987278,4.47835608,5.652866557,6.644139616,7.98302635,9.098980795,10.17094783,11.67347179
GCAM,Low policy,Central America and Caribbean,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.020342686,0.051916595,0.09012944,0.10944836,0.12823341,0.153842,0.17265414,0.19060414,0.21428717
GCAM,Low policy,Central Asia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.18820787,0.541784373,1.143084168,1.607086373,2.032299974,2.632231801,3.128515871,3.631169112,4.3773093
GCAM,Low policy,China,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,3.981307035,10.46311682,18.72736426,23.77241402,28.01864043,33.98446931,38.96469961,44.1625988,51.12031904
GCAM,Low policy,Colombia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.003937022,0.012648146,0.027625186,0.038819753,0.047391491,0.0620992,0.074451511,0.087246264,0.109228789
GCAM,Low policy,EU-12,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,8.1272166,17.2863852,25.7572448,29.6587166,31.738684,34.691957,36.67276,38.471531,40.569272
GCAM,Low policy,EU-15,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.150495587,0.039799935,2.390030598,6.145391593,9.323981722,13.41203671,16.78074892,20.12798506,25.07042455
GCAM,Low policy,European Free Trade Association,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.0769206,0.19001,0.318251,0.384205,0.437984,0.510645,0.568025,0.626801,0.699872
GCAM,Low policy,Europe_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.086796235,0.263527602,0.510432719,0.662085235,0.799251022,1.030134598,1.21988203,1.435739633,1.77040611
GCAM,Low policy,Europe_Non_EU,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,1.6572693,4.17453042,7.7685281,9.9440662,11.7960611,14.0200308,15.9249827,17.7065474,19.9932559
GCAM,Low policy,India,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,1.614901,3.775577,6.36717,7.927357,9.114007,10.76737,12.19286,13.67488,15.62765
GCAM,Low policy,Indonesia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0,0,2.1E-11,1.71E-11,1.51E-11,0.000326376,0.000986889,0.001908602,0.004388779
GCAM,Low policy,Japan,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.354943292,0.883028132,1.582313247,1.987046981,2.325217758,2.779385325,3.154476546,3.517291066,3.998346668
GCAM,Low policy,Mexico,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,1.236954101,3.144401418,5.539950807,6.853237537,7.839124364,9.14282194,10.15578988,11.14306064,12.47309173
GCAM,Low policy,Middle East,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,1.066348295,2.953142176,5.640024963,7.431040177,8.689712884,10.34925051,11.65416516,12.90018091,14.62217238
GCAM,Low policy,Pakistan,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.6360738,1.409066,2.033783,2.319396,2.565508,2.975348,3.333719,3.707902,4.213978
GCAM,Low policy,Russia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.350252202,1.040336925,2.39265027,3.59750804,4.6015408,6.10305077,7.45847357,8.9035082,11.20566925
GCAM,Low policy,South Africa,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.245685047,0.660930579,1.292109433,1.72707066,2.091857955,2.601474025,2.946069534,3.393020259,4.08088933
GCAM,Low policy,South America_Northern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0,0,0.0000101,0.0000209,0.0000171,0.0000533,0.000125534,0.000249771,0.0008463
GCAM,Low policy,South America_Southern,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.04079728,0.12422404,0.277052145,0.400521302,0.503800433,0.654799738,0.788658352,0.931507807,1.15521775
GCAM,Low policy,South Asia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.389874411,1.09476609,2.20505902,2.94360696,3.49233643,4.20502964,4.81541963,5.4900107,6.4921145
GCAM,Low policy,Southeast Asia,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.730171098,1.94477967,3.748619699,4.799695156,5.835321806,7.363962483,8.739803828,10.28870646,12.52600107
GCAM,Low policy,South Korea,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0.0649113,0.1640254,0.305197,0.399893,0.471643,0.576948,0.669498,0.7713,0.91776
GCAM,Low policy,Taiwan,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Low policy,United States,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,4.755885,12.730849,22.83205,28.11849,32.73029,39.24033,44.52001,49.74889,57.58959
GCAM,Low policy,World,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,0,0,34.7208089,86.23278469,152.4372806,193.0577322,224.7964851,268.2325961,303.692481,339.3569049,389.2883974
GCAM,Low policy,Africa_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,19.24441234,18.62536941,19.93832778,20.43862465,19.1996323,18.11808836,18.17554993,18.06314246,17.9564105,17.79788447,17.51395631
GCAM,Low policy,Africa_Northern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,0.09418943,0.14591024,0.16529323,0.16896939,0.156839416,0.15083049,0.145943744,0.135361288,0.125551958,0.114015507,0.100421985
GCAM,Low policy,Africa_Southern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,106.1515821,105.7836552,104.526563,103.0349388,102.0165921,100.5913941,100.3956373,100.3778792,100.3461093,100.3962776,100.204436
GCAM,Low policy,Africa_Western,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,286.6613781,281.5400259,280.9186404,279.731869,279.0430713,277.5323874,277.580506,278.0219194,279.0231331,280.1152769,280.6998275
GCAM,Low policy,Argentina,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,19.08527559,17.74727249,17.90475809,17.84237872,17.81540873,17.76983577,17.77405049,17.78549398,17.80692351,17.82602442,17.8577906
GCAM,Low policy,Australia/New Zealand,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,26.27889456,28.06338011,28.62561233,29.17143142,29.961785,30.53996875,30.81383724,30.90814363,30.85950608,30.7052955,30.49545788
GCAM,Low policy,Brazil,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,430.536138,425.8304915,424.9394393,421.1494646,420.6953357,418.398444,417.0879665,416.5384874,416.8270677,417.5731918,418.0537848
GCAM,Low policy,Canada,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,566.4158234,567.987667,567.6174364,566.3970414,566.3692178,566.0882636,566.3447895,566.4874243,566.5074311,566.6619742,566.725239
GCAM,Low policy,Central America and Caribbean,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,32.2608843,33.7983742,33.8474811,33.7972175,33.3090495,32.85168796,32.85735407,32.86931511,32.88415084,32.86946614,32.78645919
GCAM,Low policy,Central Asia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,8.76431274,9.29109336,9.36229985,9.41653914,9.39711278,9.38786931,9.40388977,9.41568694,9.42673958,9.4274976,9.42114347
GCAM,Low policy,China,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,159.5208732,174.0625019,174.7594961,173.3426588,170.5076324,169.2495657,168.8654317,167.8262413,166.9873199,165.774132,163.7203062
GCAM,Low policy,Colombia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,64.64081401,64.76124472,64.22793134,63.65396074,62.62186868,61.71771088,61.41460812,61.1776256,61.07002744,61.04397879,60.89706796
GCAM,Low policy,EU-12,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,47.29944382,49.17175617,46.752318,43.79674172,41.21269796,40.09929035,39.55235759,38.68044866,38.10900425,37.57702441,36.96648269
GCAM,Low policy,EU-15,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,130.9259327,131.1846797,135.8484006,139.4288993,141.2560479,141.316081,140.9600794,139.9781774,139.0082995,137.7996346,135.7665712
GCAM,Low policy,European Free Trade Association,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,24.7333882,24.9980489,25.0819017,25.1257125,25.221804,25.2859303,25.3121929,25.3149137,25.3118613,25.3023293,25.2931858
GCAM,Low policy,Europe_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,20.82934862,20.85907537,21.6918568,22.47499974,23.00650283,23.44467267,23.6775403,23.88008109,24.00975228,24.0771246,24.15260428
GCAM,Low policy,Europe_Non_EU,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,24.25572492,26.35061174,26.20235442,25.89114226,25.53153556,25.36241203,25.1881779,24.91726615,24.57463099,24.30179649,23.94259389
GCAM,Low policy,India,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,68.72552898,72.22112614,69.85780894,68.46465823,67.15121172,66.91592026,67.4332682,68.00440791,68.58664898,69.08390233,69.63152892
GCAM,Low policy,Indonesia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,107.3018972,101.901093,101.1860331,100.6273036,99.6937203,99.4076806,99.1117255,99.0547525,99.2782508,99.5994285,99.6152176
GCAM,Low policy,Japan,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,26.1256446,26.4299711,26.2265875,25.9027403,25.466159,25.2422445,25.0278251,24.7510169,24.5318168,24.3513541,24.0719673
GCAM,Low policy,Mexico,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,47.97279549,48.59195167,48.07018148,47.33193171,46.89753564,46.65969556,46.5131778,46.24727944,45.99092475,45.70988211,45.35767431
GCAM,Low policy,Middle East,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,0.938031,0.9358785,0.9673653,0.9915709,0.98328416,0.9719992,0.97527835,0.9681302,0.95989727,0.94836875,0.93309482
GCAM,Low policy,Pakistan,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,0.29409422,0.32159133,0.22159963,0.16901368,0.119534152,0.091132419,0.087457481,0.080309499,0.073966491,0.067578605,0.059721078
GCAM,Low policy,Russia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,1060.544155,1061.324337,1064.736638,1068.439499,1072.529443,1075.916302,1077.973148,1079.647902,1080.505938,1080.887767,1082.114596
GCAM,Low policy,South Africa,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,3.818373169,4.015973272,4.326634441,4.686710458,5.233464258,5.675812877,5.861122058,5.965262852,5.95012463,5.90303695,5.846117349
GCAM,Low policy,South America_Northern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,91.15661086,91.43542216,90.95480931,90.40038927,89.68024938,89.01597836,88.70027786,88.47006258,88.38419965,88.37241276,88.33624867
GCAM,Low policy,South America_Southern,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,154.4122155,155.5644295,155.3813327,154.9521961,154.4143298,153.9145573,153.8028677,153.7063616,153.6837826,153.6962435,153.5811163
GCAM,Low policy,South Asia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,16.93441272,16.9950492,16.91031739,16.79598606,16.61520484,16.42973647,16.4666797,16.49124253,16.53956121,16.57393803,16.54449867
GCAM,Low policy,Southeast Asia,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,201.4489652,197.151105,194.6232738,191.658211,186.7680996,183.9774895,183.2360696,182.6850561,182.5622518,182.5728751,182.1157277
GCAM,Low policy,South Korea,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,6.838411,6.91673,6.912803,6.872831,6.757816,6.694054,6.6521055,6.5928082,6.5514047,6.509369,6.432816
GCAM,Low policy,Taiwan,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Low policy,United States,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,323.592441,326.348862,328.808405,328.605993,327.07899,325.9205787,325.6031655,324.2861275,322.7152139,320.9416788,318.1772958
GCAM,Low policy,World,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,4077.801991,4090.354678,4091.5939,4080.761624,4066.711176,4054.737615,4052.994081,4049.328327,4047.147901,4044.58076,4037.414949
GCAM,Low policy,Africa_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,250.0330029,249.9408431,250.5637251,249.2373594,247.2667535,246.4925936,246.3989023,245.9050159,245.5374698,244.9488134,243.5158631
GCAM,Low policy,Africa_Northern,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,73.54752864,73.4260513,72.54816364,71.44226811,70.3338992,69.76006885,69.48058601,69.24452521,69.1349069,69.05898125,68.9091569
GCAM,Low policy,Africa_Southern,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,221.4562172,220.7841882,218.8069655,216.4903041,214.1955723,212.6607212,212.3232738,212.0572154,211.959823,211.9035961,211.3640043
GCAM,Low policy,Africa_Western,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,255.0681273,260.6326953,259.9475767,258.454919,257.0855355,256.2977132,256.5961307,256.877678,257.5094536,258.0388445,257.806016
GCAM,Low policy,Argentina,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,99.59248352,107.8052174,108.2366007,107.8751098,107.2972216,107.1296395,107.0832896,107.0872738,107.2147261,107.3428096,107.2854829
GCAM,Low policy,Australia/New Zealand,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,405.246697,362.9213894,361.8718473,360.6155228,359.2392496,358.1753504,357.6323177,357.1002143,356.7607659,356.5765703,356.1839699
GCAM,Low policy,Brazil,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,194.9251965,194.2889409,196.5445268,197.5755458,197.9466134,199.2544446,199.2267734,198.9673942,198.7528133,198.2398522,196.9075974
GCAM,Low policy,Canada,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,14.99961691,14.46898558,14.43882678,14.34598365,14.16682589,14.06296963,13.99022481,13.92147746,13.89984627,13.89237296,13.84404694
GCAM,Low policy,Central America and Caribbean,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,15.6458603,13.5385547,13.7266777,13.93058691,13.9655933,14.07837204,14.13533528,14.19349769,14.28327023,14.35306625,14.33731151
GCAM,Low policy,Central Asia,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,380.3661056,364.424655,364.3480392,363.6436837,361.0681769,359.1421636,357.9504558,356.8836323,356.4028003,356.1674132,355.453407
GCAM,Low policy,China,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,399.0037302,391.9966101,390.5031567,388.4644002,385.3976677,384.1917209,382.1327168,380.2288178,378.98036,377.8919169,376.0942918
GCAM,Low policy,Colombia,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,38.0974557,38.2834135,38.5806644,38.74851445,38.6407685,38.6832237,38.76895176,38.85643974,38.98481597,39.07584196,39.01610604
GCAM,Low policy,EU-12,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,14.83117395,13.8963372,13.51483521,13.1675707,12.88021836,12.7564598,12.70687835,12.66299873,12.64115693,12.62581808,12.60284744
GCAM,Low policy,EU-15,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,49.78417202,49.61573317,49.09100365,48.33862519,47.22783769,46.54144619,46.22724925,45.97764249,45.8574287,45.78114706,45.62097879
GCAM,Low policy,European Free Trade Association,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,3.035234396,2.358341201,2.338049922,2.340982751,2.319770575,2.305984099,2.294546739,2.278295237,2.262502407,2.250705245,2.236724543
GCAM,Low policy,Europe_Eastern,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,11.67763214,11.54454271,11.49817779,11.35791211,11.10135709,10.96299579,10.85219829,10.7539251,10.69103983,10.64893639,10.59126881
GCAM,Low policy,Europe_Non_EU,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,19.46280161,18.63973222,18.32915734,17.94950309,17.56435206,17.34527496,17.1921841,17.03604403,16.90163633,16.80543503,16.69594213
GCAM,Low policy,India,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,11.00087099,9.8655203,9.96811299,10.05827408,10.18194087,10.4078062,10.37751237,10.31328201,10.24370138,10.15828012,10.04665266
GCAM,Low policy,Indonesia,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,9.3762484,9.2061472,9.6880605,10.092551,10.47457183,10.87753327,10.78518043,10.63636211,10.47215958,10.28697897,10.06151976
GCAM,Low policy,Japan,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,0.282277312,0,0,0,0,0,0,0,0,0,0
GCAM,Low policy,Mexico,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,78.96349334,74.02038449,73.7894638,73.73571673,73.51091405,73.55960837,73.55027503,73.55615025,73.68433483,73.79015989,73.70998237
GCAM,Low policy,Middle East,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,183.9118476,188.2204461,187.733476,187.011063,185.3265144,184.1163229,183.6979191,183.313641,183.1715134,183.1126565,182.8326633
